,UUID,PLAYER,BIRTH_DATE,POS,EXPERIENCE,HEIGHT,WEIGHT,NATIONALITY,COLLEGE
2927,c2b9a91a-b257-4bbe-8d13-accb1adb23e8,Sam Perkins,1961-06-14,PF,16,6-9,235,US,UNC
2928,a8062ed7-2d43-4f51-8827-86bfb514bb04,Sam Smith,1955-01-08,SF,1,6-4,200,US,UNLV
2929,c112013e-3a72-4196-9fc6-e88824f77d12,Sam Vincent,1963-05-18,PG,6,6-2,185,US,Michigan State
2930,d7cdeeb8-9899-4187-8f2c-392dd8609719,Sam Williams,1959-03-07,PF,3,6-8,210,US,Arizona State
2931,730d8b81-1e88-4f2f-8062-0a12b0475a97,Sam Worthen,1958-01-17,PG,1,6-5,195,US,Marquette
2932,60052150-5ef5-4fc4-b3ea-302180ea85c8,Sam Young,1985-06-01,SG,3,6-6,220,US,Pitt
2933,86a7c978-c50b-4382-abef-a817bd2b6661,Samaki Walker,1976-02-25,PF,9,6-9,240,US,Louisville
2934,817c0d91-2a69-411c-9a1c-f18e12b621cb,Samardo Samuels,1989-01-09,C,2,6-9,260,JM,Louisville
2935,87db099c-e60e-4e2f-90dd-cfc7c64fd678,Samuel Dalembert,1981-05-10,C,12,6-11,255,HT,Seton Hall
2936,6d6de323-8f35-490f-81ef-64c14762e259,Sasha Danilović,1970-02-26,SG,1,6-5,200,BA,
2937,b0f37960-fc34-43a0-8282-5dac5dfe49b5,Sasha Kaun,1985-05-08,C,R,6-11,260,RU,Kansas
2938,4d9f62dd-5ccd-452e-83ed-6c7b4661be47,Sasha Pavlović,1983-11-15,SG,9,6-8,220,ME,
2939,96c10f25-aaec-4024-88db-2ae1197c9366,Sasha Vujačić,1984-03-08,SG,9,6-7,195,SI,
2940,bdc9d3b9-03e8-4384-bc2b-8414804960b3,Scooter McCray,1960-02-08,PF,2,6-9,215,US,Louisville
2941,11ce77b2-2b2f-4866-9b71-a788b8807809,Scot Pollard,1975-02-12,C,10,6-11,265,US,Kansas
2942,85dc7e87-bb6c-4315-9e9e-9e80ea45b874,Scott Brooks,1965-07-31,PG,9,5-11,165,US,"TCU, University of California, Irvine"
2943,5de51e86-8b7c-490d-94ed-2826ef826d78,Scott Burrell,1971-01-12,SF,6,6-7,218,US,UConn
2944,04ca1db0-aa1b-4621-904a-7be1c560c705,Scott Haffner,1966-02-02,PG,R,6-3,180,US,"Illinois, University of Evansville"
2945,1608b332-a97c-4f93-ad62-2ced81ea1ee4,Scott Haskin,1970-09-19,C,R,6-11,250,US,Oregon State
2946,78a136ce-5371-4869-bdf2-23284c1405c1,Scott Hastings,1960-06-03,C,10,6-10,235,US,Arkansas
2947,3a429a64-7d9f-44cc-a05f-f530adce93cd,Scott Lloyd,1952-12-19,C,5,6-10,230,US,Arizona State
2948,1d2da200-7ee9-489d-98d5-71e2fe0498cc,Scott Machado,1990-06-08,PG,1,6-1,205,US,Iona College
2949,21d96d3d-5b55-4181-b00f-af23edd7163f,Scott May,1954-03-19,SF,6,6-7,215,US,Indiana
2950,5363808d-627e-4b2c-ae10-8b845936ac01,Scott Meents,1964-01-04,PF,1,6-10,225,US,Illinois
2951,658b8100-f300-4c2f-ae68-e7909436779d,Scott Padgett,1976-04-19,PF,7,6-9,240,US,Kentucky
2952,54c8daa6-514b-448f-bc23-e7837eff57f0,Scott Roth,1963-06-03,SF,2,6-8,212,US,Wisconsin
2953,0d97298e-00fa-4aa0-9201-bd65c3db2571,Scott Sims,1955-04-18,PG,R,6-1,170,US,Missouri
2954,388d7b7b-0b1a-4284-aba0-a3bd5705f2aa,Scott Skiles,1964-03-05,PG,9,6-1,180,US,Michigan State
2955,63cb0114-b6cb-4e76-b0c5-eb076ac6fcc2,Scott Wedman,1952-07-29,SF,12,6-7,215,US,Colorado
2956,48c2a3ab-514f-48f4-958e-3fb91ab8cd2c,Scott Williams,1968-03-21,C,14,6-10,230,US,UNC
2957,f8fa723c-1510-40b9-bb46-6a933b81a3fd,Scottie Pippen,1965-09-25,SF,16,6-8,210,US,University of Central Arkansas
2958,494b67da-c093-4a06-b42c-cb3d54d9aaf8,Scotty Hopson,1989-08-08,SG,1,6-7,204,US,Tennessee
2959,47cd6b1b-f0d3-4a4e-93a4-c8dfc9a7315c,Sean Colson,1975-07-01,PG,R,6-0,175,US,"Rhode Island, UNC Charlotte"
2960,3b09d866-f2f8-4ee5-8a9c-56c29eea85f8,Sean Elliott,1968-02-02,SF,11,6-8,205,US,Arizona
2961,c052d604-8e47-4eb9-9352-75de613f5f0a,Sean Green,1970-02-02,SG,2,6-5,210,US,"NC State, Iona College"
2962,7473762b-1c1d-413f-ab21-8e29415c736c,Sean Higgins,1968-12-30,SF,5,6-9,205,US,Michigan
2963,939be984-4b7b-42bb-8096-ff390279bcca,Sean Kilpatrick,1990-01-06,SG,3,6-4,210,US,Cincinnati
2964,4be49d2a-76bd-4fbf-aace-6944866b3e2e,Sean Lampley,1979-09-03,SF,1,6-7,227,US,California
2965,306d87ad-da79-4d2a-bbda-5e14d5e23841,Sean Marks,1975-08-23,C,10,6-10,250,NZ,California
2966,7886a48f-2545-4517-9fb3-477791f93c62,Sean May,1984-04-04,C,3,6-9,266,US,UNC
2967,29b26388-99a3-433e-970f-e1dbfdf6150f,Sean McDermott,1996-11-03,SF,R,6-6,195,US,Butler
2968,5a7f5753-cf1f-4204-9df1-62237c0ac597,Sean Rooks,1969-09-09,C,11,6-10,250,US,Arizona
2969,c849d044-38ce-4210-86d2-7879a82c4004,Sean Singletary,1985-09-06,PG,R,6-0,185,US,Virginia
2970,cfd500c1-0249-48e4-a514-a084d61bea38,Sean Williams,1986-09-13,C,3,6-10,235,US,Boston College
2971,6a5384c2-7127-423e-8e77-dd341d389533,Sebastian Telfair,1985-06-09,PG,9,6-0,165,US,
2972,37fd5dfa-b15a-493c-b86c-a9e1fe96be11,Sedale Threatt,1961-09-10,SG,13,6-2,175,US,West Virginia Tech
2973,1d884e48-8d95-4413-9e78-f03f2e28e802,Sedric Toney,1962-04-13,PG,4,6-2,178,US,Dayton
2974,8e2de840-7d04-4927-8f95-cf6b4318c030,Sekou Doumbouya,2000-12-23,PF,1,6-8,230,GN,
2975,91d46f12-08d7-4dc2-b08a-1049dc95869d,Semaj Christon,1992-11-01,PG,R,6-3,190,US,Xavier
2976,1b48a822-7d9d-424b-b259-889a33074725,Semi Ojeleye,1994-12-05,PF,3,6-6,240,US,"Duke, SMU"
2977,b80f386c-de64-41e4-a812-41021e0af93d,Semih Erden,1986-07-28,C,1,7-0,240,TR,
2978,721bf6da-bd38-49ad-820d-512bcdc02aa2,Serge Ibaka,1989-09-18,C,11,6-10,235,CG,
2979,bb5505f7-67f9-4e2e-9ded-6a0dd01d5837,Sergei Bazarevich,1965-03-16,PG,R,6-2,168,RU,
2980,0b24a078-2c81-4ac8-a5f5-4610ce0fcd28,Sergei Monia,1983-04-15,SF,R,6-8,220,RU,
2981,22e1f06f-64f1-4578-81c4-006c3e232a5d,Sergey Karasev,1993-10-26,SF,2,6-7,208,RU,
2982,710f9a0b-939e-4b26-b2cd-d09314da87f4,Sergio Rodríguez,1986-06-12,PG,4,6-3,176,ES,
2983,c22a5a15-e5fd-480b-870b-85ed8b858714,Seth Curry,1990-08-23,SG,6,6-2,185,US,"Liberty, Duke"
2984,1a4885ad-0d59-4dbe-97d1-5d697c8daa4f,Shabazz Muhammad,1992-11-13,SF,4,6-6,223,US,UCLA
2985,1b2375cd-f480-409f-9ef2-ed2513e4cbf4,Shabazz Napier,1991-07-14,PG,5,6-0,175,US,UConn
2986,2d263417-b9a1-41f3-965a-92bbe2664063,Shai Gilgeous-Alexander,1998-07-12,SG,2,6-6,180,CA,Kentucky
2987,d8832880-ca0d-4ed3-b421-3c6617d9679f,Shake Milton,1996-09-26,SG,2,6-5,205,US,SMU
2988,a783c67d-0466-4d44-b257-083322cc13b4,Shammond Williams,1975-04-05,PG,6,6-1,201,US,UNC
2989,3a4eb9ab-0f91-40fe-86b5-6f7726cf8ca8,Shamorie Ponds,1998-06-29,PG,R,6-0,180,US,St. John's
2990,dd8c2486-c72b-4294-9b52-09e1f018824a,Shandon Anderson,1973-12-31,SF,9,6-6,208,US,Georgia
2991,447b36c9-a94c-4bde-9e28-f45616e311b9,Shane Battier,1978-09-09,SF,12,6-8,220,US,Duke
2992,b2bada0d-ccf0-40b7-b0d4-9820c72a645c,Shane Edwards,1987-05-31,SF,R,6-7,220,US,Little Rock
2993,5d480f38-3b75-428f-b737-e4d73e2b609d,Shane Heal,1970-09-06,PG,1,6-0,180,AU,
2994,11e23dd8-51ea-4eb7-a7fd-273ca9d971bb,Shane Larkin,1992-10-02,PG,3,5-11,175,US,Miami (FL)
2995,5d3c84ac-c7f5-45f4-97ba-ceb9e4cd76a1,Shannon Brown,1985-11-29,SG,8,6-4,205,US,Michigan State
2996,b69c34a1-7eb1-4cac-b2b2-2174fa29f624,Shaquille Harrison,1993-10-06,SG,3,6-7,190,US,Tulsa
2997,f8c25925-fe5f-4762-9cce-ccbe0336dcdb,Shaquille O'Neal,1972-03-06,C,18,7-1,325,US,LSU
2998,adef958d-35dd-41a6-9d34-ad801b27880b,Shareef Abdur-Rahim,1976-12-11,PF,11,6-9,225,US,California
2999,5ed1874d-1c3d-4db9-9234-05c56ca01af9,Sharone Wright,1973-01-30,C,3,6-11,260,US,Clemson
3000,76303b58-dd03-4ee5-b36b-6b910d973b0a,Sharrod Ford,1982-01-09,PF,R,6-9,225,US,Clemson
3001,4ad84882-9dec-4cfc-b886-4102cecbcf33,Shaun Livingston,1985-09-11,PG,13,6-7,192,US,
3002,48631b72-97b4-4569-a0bf-8bbc50b896c2,Shavlik Randolph,1983-11-24,PF,7,6-10,240,US,Duke
3003,7a0bc06b-3c43-48c3-b9f3-45478b158be1,Shawn Bradley,1972-03-22,C,11,7-6,235,DE,BYU
3004,ed8de639-a190-49e4-90a8-8c0abf4d2440,Shawn Kemp,1969-11-26,C,13,6-10,230,US,Trinity Valley CC
3005,716b3a51-c9a0-40f6-bc9e-835550b57071,Shawn Long,1993-01-29,C,R,6-9,255,US,Louisiana
3006,dd19ed99-2e72-4399-89f3-efec3d68d2e6,Shawn Marion,1978-05-07,SF,15,6-7,220,US,"Vincennes University, UNLV"
3007,3f3d8351-db2a-47f1-8f72-8cb38acee19c,Shawn Respert,1972-02-06,SG,3,6-1,195,US,Michigan State
3008,45e6a97f-fdf7-49c9-8e0b-da2db4fc6b9f,Shawne Williams,1986-02-16,SF,6,6-9,225,US,Memphis
3009,de676228-466d-4d2d-9901-85bbd82d8aef,Shawnelle Scott,1972-06-16,C,3,6-10,250,US,St. John's
3010,097b04a6-77c4-4ec0-9407-d2afed29d0cf,Shayne Whittington,1991-03-27,PF,1,6-11,250,US,Western Michigan
3011,c4419ffb-c98c-46d4-b551-86ead5d3d168,Shea Seals,1975-08-26,SG,R,6-5,210,US,Tulsa
3012,d63291d5-a247-48b6-b6c7-ec43a8779abe,Shelden Williams,1983-10-21,C,5,6-9,250,US,Duke
3013,15bc772e-62b4-4d2b-ae7f-299eb6a44f94,Sheldon Mac,1992-12-21,SG,R,6-5,200,US,Miami (FL)
3014,e91ec46a-0c65-4f68-ba55-1574797eecfc,Shelton Jones,1966-04-06,SF,R,6-9,210,US,St. John's
3015,a56fd2f6-ead9-44cd-8fa0-0a64add069a0,Shelvin Mack,1990-04-22,PG,7,6-3,203,US,Butler
3016,62eb715d-16f6-435c-b279-10d763ebe14d,Sherell Ford,1972-08-26,SF,R,6-7,210,US,University of Illinois at Chicago
3017,b45aa6ea-808d-467d-b917-11b696e5cacc,Sherman Douglas,1966-09-15,PG,11,6-0,180,US,Syracuse
3018,b9550afc-6d72-4485-8642-349cbb03ccc6,Sherron Collins,1987-03-18,PG,R,5-11,205,US,Kansas
3019,6072dacc-8f9a-4632-9e13-7b4ec434a7f3,Sidney Green,1961-01-04,PF,9,6-9,220,US,UNLV
3020,1a9734ae-6e9f-4991-ad44-7f89edcc6bc0,Sidney Lowe,1960-01-21,PG,3,6-0,195,US,NC State
3021,f7b1c955-d3a4-4491-b4c2-a92a73a5a95a,Sidney Moncrief,1957-09-21,SG,10,6-4,180,US,Arkansas
3022,189728c7-d195-4af1-84da-745d3d0e8911,Sidney Wicks,1949-09-19,PF,9,6-8,225,US,UCLA
3023,a459b2f3-413b-4640-92cf-a83051a613d0,Sim Bhullar,1992-12-02,C,R,7-5,360,CA,New Mexico State
3024,24e6b8c0-3d88-43fb-81c4-bed53c18fe2a,Sindarius Thornwell,1994-11-15,SG,3,6-4,215,US,South Carolina
3025,0a40f640-c096-4fda-9bb3-9f36dd153ad5,Skal Labissière,1996-03-18,C,3,6-10,235,HT,Kentucky
3026,ddeb7857-7746-4305-9100-79521cddfa18,Skeeter Henry,1967-12-08,SG,R,6-7,190,US,"Midland College, Oklahoma"
3027,9ca85223-23a3-4f31-8a61-de9dd0c10736,Skylar Mays,1997-09-05,SG,R,6-4,205,US,LSU
3028,28d59621-e36b-479d-907c-4f2ae3f5beb6,Slavko Vraneš,1983-01-30,C,R,7-5,275,RS,
3029,5939a694-4480-4691-8127-d86e969cd60b,Sleepy Floyd,1960-03-06,SG,12,6-3,170,US,Georgetown
3030,84fec014-baa6-4335-9d65-2e9b5f723c6e,Slick Watts,1951-07-22,PG,5,6-1,175,US,Xavier University of Louisiana
3031,7ed6731c-d4e8-42da-885d-ca7f0828dd96,Sly Williams,1958-01-26,SF,6,6-7,210,US,Rhode Island
3032,0cf43692-f145-4798-8ab4-0524152ad1ac,Smush Parker,1981-06-01,PG,4,6-4,190,US,Fordham
3033,9ea5efa3-726d-4380-a507-970d84ee6dfc,Solomon Alabi,1988-03-21,C,1,7-1,251,NG,Florida State
3034,5b931c71-6bd9-441b-ac68-d6d6ce6436b4,Solomon Hill,1991-03-18,PF,7,6-6,226,US,Arizona
3035,3cdb2fa6-a387-48b8-b9ee-2e6a2b1351c0,Solomon Jones,1984-07-16,PF,7,6-10,230,US,South Florida
3036,df9ec822-fb06-4e19-a78d-70128e94a277,Sonny Parker,1955-03-22,SF,5,6-6,200,US,Texas A&M
3037,9cc03bb5-3743-4d9f-8e7a-f38e10f0fdcb,Sonny Weems,1986-07-08,SG,3,6-6,205,US,Arkansas
3038,28508734-ca03-4bb5-8efc-bcbd96cd3af1,Soumaila Samake,1978-03-18,C,1,7-0,230,ML,
3039,bd57c1aa-3e8d-433c-8080-8542c16f665b,Speedy Claxton,1978-05-08,PG,6,5-11,166,US,Hofstra
3040,ed2ae3ca-b686-4518-83e8-00d83dbda555,Spencer Dinwiddie,1993-04-06,SG,6,6-5,215,US,Colorado
3041,4e904423-479c-40ea-8dd5-61b1bf18c144,Spencer Hawes,1988-04-28,PF,9,7-1,245,US,Washington
3042,ed41afa4-b3dd-4a3e-8990-3d2cb024a0ef,Spencer Haywood,1949-04-22,PF,10,6-8,225,US,Detroit Mercy
3043,c2696095-6ee1-4602-9cd4-0f64d2b99708,Spud Webb,1963-07-13,PG,11,5-6,133,US,"Midland College, NC State"
3044,8db16ff2-5dcd-441c-a69b-7e8061d23ff4,Stacey Augmon,1968-08-01,SF,14,6-8,205,US,UNLV
3045,eae7161d-475c-4322-8d08-67e65b783868,Stacey King,1967-01-29,C,7,6-11,230,US,Oklahoma
3046,b7a749cd-0981-4967-833f-b4ac9dac9144,Stan Kimbrough,1966-04-24,PG,1,5-11,153,US,"Central Florida, Xavier"
3047,3b02973d-b78e-43bf-81eb-572d4e268de2,Stan Pietkiewicz,1956-07-14,SG,2,6-5,200,US,Auburn
3048,085a40c2-5cc0-4dc2-aa63-2c8fcea8f0ad,Stanislav Medvedenko,1979-04-04,C,6,6-10,250,UA,
3049,9bbdb692-329a-4206-92bd-9f8950f9bb32,Stanley Brundy,1967-11-13,SF,R,6-6,210,US,DePaul
3050,982ae9bc-3a0e-4777-b24c-20235b9ad0b2,Stanley Jackson,1970-10-10,SG,R,6-3,185,US,UAB
3051,1305022a-f2a5-4081-85cd-5836fa44c647,Stanley Johnson,1996-05-29,PF,5,6-6,242,US,Arizona
3052,7ecf32a3-2e79-4cc7-8366-7bb5c0ecb6f1,Stanley Roberts,1970-02-07,C,7,7-0,285,US,LSU
3053,793b6825-c97a-4dbe-8de3-6f932702aea1,Stanton Kidd,1992-03-18,SG,R,6-6,215,US,"South Plains College, NC Central, Colorado State"
3054,0ffd0a3d-b540-46fd-a7d9-a6d57f0c5e45,Stefano Rusconi,1968-10-02,PF,R,6-9,240,IT,
3055,76132fbe-8c9f-412e-9622-bd8ea91fd0a7,Steffond Johnson,1962-11-04,PF,R,6-8,240,US,"LSU, San Diego State"
3056,fe71061d-f447-408d-ada6-3de37e3eace8,Stephen Curry,1988-03-14,PG,11,6-2,185,US,Davidson
3057,a6dc2841-7dd3-4636-b515-a84763af0b87,Stephen Graham,1982-06-11,SG,5,6-6,215,US,"Central Florida, Oklahoma State"
3058,640ef2f4-1a22-4865-b084-a29fdcf0f727,Stephen Howard,1970-07-15,SF,3,6-9,225,US,DePaul
3059,fcfbc988-174e-49f8-827e-903395c96e7b,Stephen Jackson,1978-04-05,SF,13,6-8,218,US,Butler County Community College
3060,117cc582-ac8d-4f7b-9c26-4d5bc41c82f4,Stephen Thompson,1968-12-02,SG,R,6-4,185,US,Syracuse
3061,add298b4-21cc-4510-9afd-43a78225ba9d,Stephen Zimmerman,1996-09-09,C,R,7-0,240,US,UNLV
3062,d9b22aac-b494-4b3f-965c-c65ac2c2d6bc,Stephon Marbury,1977-02-20,PG,12,6-2,180,US,Georgia Tech
3063,7a45a602-3d57-4234-9b0a-4ada4ac58e1a,Sterling Brown,1995-02-10,SG,3,6-5,219,US,SMU
3064,02da4afb-845d-470c-b1cf-51c8d9d39cdd,Steve Alford,1964-11-23,PG,3,6-2,183,US,Indiana
3065,aefff8d1-df07-4a90-8c2f-1c0c9a1ba1df,Steve Bardo,1968-04-05,SG,2,6-5,190,US,Illinois
3066,9798ada3-5e6c-431b-9331-1e1af7645bcf,Steve Blake,1980-02-26,PG,12,6-3,172,US,Maryland
3067,e170fedc-0253-49b4-b837-16037c949705,Steve Bucknall,1966-03-17,SG,R,6-6,215,GB,UNC
3068,b77c720b-7a17-4ca2-b481-72494618b8c9,Steve Burtt,1962-11-05,SG,2,6-2,185,US,Iona College
3069,0c888196-643a-4cbb-890a-a1c6ce86c7b5,Steve Colter,1962-07-24,PG,7,6-3,165,US,New Mexico State
3070,04198b1e-99f7-4ad5-8c5a-d0bda7753547,Steve Francis,1977-02-21,PG,8,6-3,195,US,Maryland
3071,470bb00b-e8e9-477d-97bc-b76ad498db7b,Steve Goodrich,1976-03-18,SF,1,6-10,220,US,Princeton
3072,08f03e6e-2f81-4a81-93ca-5fe5d74c5299,Steve Green,1953-10-04,SF,3,6-7,220,US,Indiana
3073,57388dfd-ddbf-4fed-ba63-7503a7f4fb0c,Steve Hamer,1973-11-13,C,R,7-0,245,US,Tennessee
3074,7a1ab120-f312-44f3-83f7-707c5c3f693e,Steve Harris,1963-10-15,SG,4,6-5,195,US,Tulsa
3075,90f2a939-da82-400c-9d8f-f277579bf131,Steve Hawes,1950-05-26,PF,9,6-9,220,US,Washington
3076,cb57c8a1-d89f-481a-844e-5ebef391e2b3,Steve Hayes,1955-08-02,C,4,7-0,205,US,Idaho State University
3077,9d4f124e-8c0b-4f81-a2e7-336d77958afb,Steve Henson,1968-02-02,PG,6,5-11,177,US,Kansas State
3078,4576bbf3-ad04-41a5-a855-c1273f01bfdb,Steve Johnson,1957-11-03,C,9,6-10,235,US,Oregon State
3079,a298b9f1-1896-4d4e-b61d-ca84e8726be5,Steve Jones,1942-10-17,SG,8,6-5,205,US,Oregon
3080,8c47e081-5dd1-43b7-84ac-ed9586376547,Steve Kerr,1965-09-27,PG,14,6-3,175,LB,Arizona
3081,26072ac0-a6eb-48ac-9f36-e063aee35859,Steve Kuberski,1947-11-06,PF,8,6-8,215,US,Bradley
3082,dba156fd-8026-40ae-8a05-6720c1cce158,Steve Lingenfelter,1958-06-10,PF,1,6-9,225,US,"Minnesota, South Dakota State"
3083,faa79ca4-ad6e-46f3-b55d-8850b4f2c459,Steve Malovic,1956-07-21,PF,R,6-10,230,US,"USC, San Diego State"
3084,2f20915a-05ce-4359-8bf8-3075dbb73356,Steve Mix,1947-12-30,SF,12,6-7,215,US,Toledo
3085,039be808-a4e9-41f4-9dc7-e82de52dd320,Steve Nash,1974-02-07,PG,17,6-3,195,ZA,Santa Clara
3086,94b9ae7d-c81c-46d7-b6ec-5e97f62998cd,Steve Novak,1983-06-13,PF,10,6-10,225,US,Marquette
3087,0b48387e-e7fb-4696-af90-a1d78e9c3dd6,Steve Patterson,1948-06-24,C,4,6-9,225,US,UCLA
3088,98cfa353-e013-4da7-bd7b-f521fbeb981f,Steve Scheffler,1967-09-03,C,6,6-9,250,US,Purdue
3089,fafd1adf-83c9-41d2-9b41-c2822e2c037e,Steve Sheppard,1954-03-21,SF,1,6-6,215,US,Maryland
3090,be9e8283-0d10-4583-bac6-b5b4c914aa70,Steve Smith,1969-03-31,SG,13,6-7,200,US,Michigan State
3091,1ab2039b-91fc-4ab7-9e52-eade2cf8beea,Steve Stipanovich,1960-11-17,C,4,6-11,245,US,Missouri
3092,2ca3e8dc-07be-4cd8-947f-59a7d89d38c8,Steven Adams,1993-07-20,C,7,6-11,265,NZ,Pitt
3093,764648a9-c46b-4d20-bfa0-4f8f2dcdd36e,Steven Hill,1985-11-14,PF,R,7-0,248,US,Arkansas
3094,d3908924-6daf-45d2-b48b-a410d0cc0dea,Steven Hunter,1981-10-31,C,7,7-0,220,US,DePaul
3095,8d30dbaf-038f-45c6-be43-18d07208ab90,Steven Smith,1983-04-12,PF,R,6-8,235,US,La Salle
3096,d51b252d-7beb-49fd-9295-9d7006dd63a2,Stevin Smith,1972-01-24,SG,R,6-2,208,US,Arizona State
3097,8f11eb51-01fd-49aa-a25b-2a9578513b03,Stewart Granger,1961-10-27,PG,2,6-3,190,CA,Villanova
3098,cd69c0a2-099c-48e1-91f2-3a817318299b,Stojko Vranković,1964-01-22,C,4,7-2,260,HR,
3099,b7e132b4-21a5-4a0c-80a5-7254d7497846,Stromile Swift,1979-11-21,PF,8,6-9,225,US,LSU
3100,76521819-5ef8-4edb-b14a-ef14ba490fea,Stu Lantz,1946-07-13,PG,7,6-3,175,US,Nebraska
3101,96cdb060-0389-4fec-81b1-9ca9c71fef19,Stuart Gray,1963-05-27,C,6,7-0,235,PA,UCLA
3102,24b1e5e0-9db0-42e3-9bef-9de21301f7eb,Stéphane Lasme,1982-12-17,PF,R,6-8,215,GA,UMass
3103,10e4feb1-2a04-4cf9-b729-34500e3ffd29,Sun Yue,1985-11-06,SG,R,6-9,205,CN,
3104,0e63d55c-bea0-4e17-86f8-a156a0f70f91,Sundiata Gaines,1986-04-18,SG,2,6-1,185,US,Georgia
3105,bd5e7d6a-9c74-466f-9841-9035333245f9,Svi Mykhailiuk,1997-06-10,SG,2,6-7,205,UA,Kansas
3106,4a37ba31-fede-4b40-a8d0-0c66151c6bdc,Swen Nater,1950-01-14,C,10,6-11,240,NL,UCLA
3107,16eaaa25-dbc2-45c8-8aac-191981aaf5f9,Sylvester Gray,1967-07-08,SF,R,6-6,230,US,Memphis
3108,46cd8eb6-d3c2-4ab3-8b43-c3f2cdf9b56b,Sylvester Norris,1957-02-18,C,R,6-11,220,US,Jackson State University
3109,dba5921e-fbc9-4a27-bcca-35f02d79cee5,T.J. Ford,1983-03-24,PG,7,6-0,165,US,Texas
3110,2676bc96-77fa-4125-b08c-797e326d2a68,T.J. Leaf,1997-04-30,PF,3,6-10,222,IL,UCLA
3111,9ed2cf91-0425-43f1-a418-8f9baeace49e,T.J. McConnell,1992-03-25,PG,5,6-1,190,US,"Duquesne, Arizona"
3112,cfd5ca9a-8c70-4728-9822-b00cc014c40e,T.J. Warren,1993-09-05,SF,6,6-8,220,US,NC State
3113,8989daa6-f877-4aee-8436-3e22a4ae207f,T.R. Dunn,1955-02-01,SG,13,6-4,192,US,Alabama
3114,238dfd35-2da2-409e-b9d1-7d669696ceaf,Tacko Fall,1995-12-10,C,1,7-6,311,SN,Central Florida
3115,66069806-eef9-4617-9694-3fd1ead0702f,Tahjere McCall,1994-08-17,SG,R,6-5,195,US,Tennessee State
3116,c3cad92c-9b74-49d1-8e34-595d685ec771,Taj Gibson,1985-06-24,C,11,6-9,232,US,USC
3117,06988984-b21e-45e1-842b-26059549230b,Tal Skinner,1952-09-10,SF,1,6-5,195,US,University of Maryland Eastern Shore
3118,e7f08436-65da-43ea-a3ee-2e489cf56657,Talen Horton-Tucker,2000-11-25,SG,1,6-4,234,US,Iowa State
3119,44469ac3-524f-4cb1-9d7c-9a53bdd987eb,Tamar Slay,1980-04-02,SG,2,6-8,215,US,Marshall
3120,4284bd74-af8f-4bf7-93cf-5aa1c8f26326,Tang Hamilton,1978-05-26,SF,R,6-8,220,US,Mississippi State
3121,7f817138-f215-48a6-8111-9ba9976c57d1,Tarence Kinsey,1984-03-21,SG,2,6-6,185,US,South Carolina
3122,bf961d36-bffc-40e3-9164-538d5ff4f049,Tarik Black,1991-11-22,C,3,6-9,250,US,"Memphis, Kansas"
3123,b8a60710-95a0-429f-a7c4-35b6bc209db8,Tariq Abdul-Wahad,1974-11-03,SG,5,6-6,223,FR,"Michigan, San Jose State"
3124,249bcd61-04ee-4065-bdf0-9e11dc7a4cf1,Tariq Owens,1995-06-30,PF,R,6-10,205,US,"Tennessee, St. John's, Texas Tech"
3125,7762fb94-f620-4da6-abe5-494d89e170b9,Tate Armstrong,1955-10-05,SG,1,6-3,175,US,Duke
3126,fc06eddb-f32c-494e-a550-6d09156f6988,Tate George,1968-05-29,SG,3,6-5,190,US,UConn
3127,ef288de2-bfbf-40ad-bfa0-1ca255edfa69,Taurean Green,1986-11-28,PG,R,6-0,177,US,Florida
3128,39ccaf41-4170-4d7c-8967-29f385974b6c,Taurean Prince,1994-03-22,PF,4,6-7,218,US,Baylor
3129,8ccf2d2e-38b5-46ed-96a2-c41b1d9e78a1,Taylor Griffin,1986-04-18,SF,R,6-7,238,US,Oklahoma
3130,fbe35771-fb4c-4dad-825f-58c84e587ca2,Tayshaun Prince,1980-02-28,SF,13,6-9,212,US,Kentucky
3131,6dc50f18-ecb8-4819-9f09-e3e52cf640d3,Ted McClain,1946-08-30,SG,7,6-1,180,US,Tennessee State
3132,5cdfb0ad-473f-4840-a8f1-0d94180035c6,Tellis Frank,1965-04-26,PF,4,6-10,225,US,Western Kentucky
3133,6f113ddd-1129-4cbb-a455-52c88af72410,Terance Mann,1996-10-18,SG,1,6-5,215,US,Florida State
3134,508bd256-aaf2-486a-8cbd-c9d347fbad8b,Terence Davis,1997-05-16,SG,1,6-4,201,US,Ole Miss
3135,e53f5f5f-93cd-475c-ad04-ae569a3cd594,Terence Morris,1979-01-11,SF,2,6-9,221,US,Maryland
3136,ce693b5b-7956-43de-9f37-e4d3b1d68449,Terence Stansbury,1961-02-27,SG,2,6-5,170,US,Temple
3137,af3dc1ec-3594-4617-9752-a34478f4bad6,Terrance Ferguson,1998-05-17,SG,3,6-6,190,US,
3138,e1f3d7f9-89e8-452f-8a9b-27dcb7e05782,Terrel Harris,1987-08-10,SG,1,6-5,190,US,Oklahoma State
3139,a33e919e-d10f-4736-9b97-2268f5c3bdea,Terrell Brandon,1970-05-20,PG,10,5-11,180,US,Oregon
3140,2e3ab8d1-c0f5-4ff3-9b06-269d13f1932b,Terrence Jones,1992-01-09,PF,5,6-9,252,US,Kentucky
3141,666b9e04-bd3a-46bd-b2cb-7a0766558574,Terrence Rencher,1973-02-19,PG,R,6-3,185,US,Texas
